Date,Aruba,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,The Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,Congo Dem. Rep.,Congo Rep.,Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,European Union,Finland,Fiji,France,Faroe Islands,Micronesia Fed. Sts.,Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,The Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,Hong Kong SAR China,Honduras,Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,Iran Islamic Rep.,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Liechtenstein,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,Korea Dem. People’s Rep.,Portugal,Paraguay,West Bank and Gaza,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sub-Saharan Africa,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,Samoa,Kosovo,Yemen Rep.,South Africa,Zambia,Zimbabwe
1993,73.573,52.256,45.201,71.86,,72.715,72.246,68.218,,72.247,77.8780487804878,76.0682926829268,64.81,46.953,76.3453658536585,55.042,49.36,60.388,71.3468292682927,73.006,71.061,70.725,68.9707317073171,70.268,,57.989,67.539,75.332,70.951,55.131,56.222,47.731,77.8243902439025,78.0853658536586,76.351,74.386,69.496,52.423,52.343,49.302,53.424,70.433,58.038,65.598,76.211,74.957,,,77.017,72.7678048780488,75.8707317073171,57.017,,75.1168292682927,67.591,67.877,69.4172771965604,70.189,65.831,51.1,77.5465853658537,67.909756097561,48.344,75.2612216899619,75.7051219512195,65.218,77.3,76.8146341463415,63.901,60.659,76.3853658536585,70.003,57.605,,51.413,53.157,48.038,50.2,77.390243902439,70.659,65.5853658536585,63.921,72.685,63.73,78.0317073170732,68.028,71.5224390243902,55.209,69.1012195121951,63.529,,59.349,75.3361219512195,67.137,67.668,78.9346341463415,77.1536585365854,77.7219512195122,73.918,70.529,79.2936585365854,66.7268292682927,55.151,67.1926829268293,54.514,60.837,,72.9975609756098,72.556,54.753,71.3,46.832,69.469,71.843,69.3581205481664,,69.557,58.05,68.9104878048781,75.7121951219512,66.7226829268293,78.253,75.5731707317073,66.128,,67.221,53.022,64.185,71.953,,71.68,46.445,77.593487804878,57.823,74.519,60.841,,46.41,60.231,70.1073170731708,46.055,71.519,75.6585366566257,60.516,71.6560975609756,45.33,45.845,66.297,76.9165853658537,77.1517073170732,56.964,,76.4341463414634,68.786,60.96,73.661,67.88,67.628,,57.473,71.5951219512195,73.9208780487805,68.742,74.5121951219512,69.152,69.135,69.678,76.427,69.5634146341464,64.9358536585366,26.172,59.6169085359239,70.349,56.14,57.535,76.0463414634146,64.961,37.384,66.273,,45.721,,45.611,50.1056971783944,58.318,67.647,72.4487804878049,73.2536585365854,78.060487804878,60.192,,69.4682926829268,71.444,,47.265,55.485,70.239,58.104,62.758,51.267,69.223,68.402,70.555,65.815,,49.529,44.272,68.1307317073171,73.166,75.419512195122,66.336,70.748,71.079,,75.0026585365854,71.399,65.633,66.842,68.2487804878049,58.318,62.894,45.919,53.653
1994,73.598,52.842,45.201,71.992,,72.957,72.453,68.538,,72.489,77.8780487804878,76.419512195122,64.991,46.786,76.6917073170732,55.174,49.38,61.19,71.2087804878049,73.209,71.276,71.093,68.7682926829268,69.845,,58.631,67.932,75.583,71.207,55.878,55.284,47.143,77.8268292682927,78.35,76.755,74.671,69.67,52.013,51.936,49.22,52.984,70.752,58.407,65.899,76.394,75.164,,,77.166,72.9726829268293,76.2707317073171,57.056,,75.3751219512195,67.887,68.194,69.6172114840856,70.587,66.298,51.696,77.9014634146342,66.5,48.81,75.5291035990564,76.3956097560976,65.17,77.6487804878049,77.0658536585366,63.978,60.439,76.8853658536585,69.849,57.62,,51.64,53.508,48.348,50.694,77.6390243902439,71.015,65.9009756097561,64.502,72.967,63.891,78.5292682926829,68.45,71.8034146341464,55.523,69.469756097561,63.919,76.5292682926829,59.84,75.4768048780488,67.84,68.089,79.2470731707317,77.4024390243903,77.9219512195122,74.053,70.712,79.6870731707317,65.6731707317073,54.31,66.0390243902439,54.82,61.198,,73.3975609756098,72.666,55.285,71.699,47.506,69.732,72.087,69.6989381497269,78.4219512195122,69.403,57.022,68.530243902439,76.3707317073171,65.6643902439025,78.588,75.8219512195122,66.501,,67.03,53.808,65.059,72.279,,71.871,46.52,77.8175365853659,58.141,74.334,61.015,,46.772,60.341,70.1585365853658,45.969,71.687,75.838641999693,59.609,70.6731707317073,45.979,45.843,66.849,77.3751219512195,77.689756097561,57.793,,76.8829268292683,69.283,61.235,73.879,68.405,67.962,,57.781,71.6951219512195,73.9769024390244,67.698,74.9146341463415,69.335,69.455,70.044,76.599,69.509756097561,64.4670731707317,27.738,60.106864434378,70.733,56.41,57.48,76.1975609756098,65.237,37.158,66.824,,46.337,,46.257,50.0737579449902,58.511,67.695,72.3,73.4048780487805,78.650243902439,58.958,,70.7292682926829,71.708,,47.345,55.147,70.202,58.192,62.786,52.366,69.29,68.496,71.062,66.377,,49.365,43.961,67.5412195121951,73.388,75.619512195122,66.343,70.752,71.2,,75.2572926829268,71.666,65.903,67.037,68.4,58.566,62.331,44.983,52.044
1995,73.622,53.398,45.246,72.205,,73.194,72.651,68.938,,72.732,77.8292682926829,76.6682926829268,65.256,46.758,76.8407317073171,55.203,49.445,62.002,71.0534146341464,73.413,71.451,71.645,68.4609756097561,69.439,,59.276,68.318,75.852,71.465,56.636,54.41,46.53,78.0292682926829,78.4170731707317,77.184,74.957,69.885,51.569,51.554,49.111,52.583,71.112,58.722,66.224,76.579,75.412,,,77.312,73.0748780487805,76.4219512195122,57.065,,75.2126829268293,68.164,68.54,69.7963014863965,70.972,66.779,52.316,77.9807317073171,67.5439024390244,49.303,75.6768683796944,76.409512195122,65.15,77.7512195121951,77.3682926829268,64.049,60.175,76.8365853658537,69.718,57.528,,51.744,53.889,48.658,51.184,77.5853658536585,71.356,65.6441463414634,65.09,73.267,64.064,78.6829268292683,68.871,72.0843902439024,55.829,69.7917073170732,64.291,,60.32,75.6175609756098,68.377,68.446,77.9843902439024,77.4512195121951,78.1707317073171,74.133,70.885,79.5363414634147,64.919512195122,53.486,65.790243902439,55.189,61.539,,73.7,72.764,55.851,72.125,48.314,69.965,72.323,70.0363899748496,77.390243902439,69.259,55.782,69.0063414634147,76.5121951219512,66.3912195121951,78.925,75.9707317073171,66.846,,66.867,54.616,65.923,72.598,,72.08,46.573,77.290243902439,58.46,74.099,61.211,,47.123,60.426,70.3258536585366,45.846,71.834,75.860600246286,58.479,72.009756097561,46.641,45.854,67.344,77.4046341463415,77.7365853658537,58.6,,76.7341463414634,69.77,61.505,74.092,68.903,68.231,71.8446341463415,58.073,71.8926829268293,74.1245609756098,66.537,75.3121951219512,69.511,69.757,70.426,76.759,69.4560975609756,64.6907317073171,31.037,60.5898554706852,71.099,56.709,57.404,76.2951219512195,65.552,37.083,67.277,,47.151,,46.855,50.0476259188132,58.795,67.731,72.2536585365854,73.9585365853659,78.7404878048781,57.422,,72.4829268292683,71.961,,47.426,54.757,70.191,58.497,62.851,53.538,69.351,68.597,71.517,66.963,,49.287,43.824,66.7419512195122,73.62,75.6219512195122,66.396,70.745,71.321,,75.5099268292683,71.923,66.162,67.249,68.5512195121951,58.817,61.561,44.242,50.48
1996,73.646,53.924,45.35,72.495,,73.428,72.843,69.404,,72.977,78.0780487804878,76.8707317073171,65.573,46.905,77.1873170731707,55.17,49.557,62.798,70.8973170731707,73.619,71.589,72.307,68.5121951219512,69.1,,59.922,68.695,76.131,71.727,57.418,53.572,45.922,78.1804878048781,78.8960975609756,77.616,75.244,70.14,51.109,51.238,49.04,52.252,71.497,58.972,66.596,76.765,75.686,,,77.456,73.7146341463415,76.6731707317073,57.05,,75.5914634146342,68.425,68.919,70.0644996870216,71.348,67.249,52.938,78.120487804878,69.6121951219512,49.81,75.9279686843572,76.6934146341464,65.175,77.9536585365854,77.5707317073171,64.121,59.854,77.0878048780488,69.635,57.366,,51.727,54.296,48.973,51.659,77.6853658536585,71.673,65.7673170731707,65.678,73.589,64.255,79.6268292682927,69.284,72.3653658536586,56.121,70.3287804878049,64.637,,60.783,75.8317073170732,68.791,68.731,78.7778048780488,78.1048780487805,78.5219512195122,74.167,71.053,80.200243902439,64.109756097561,52.709,66.5439024390244,55.653,61.866,,74.1512195121951,72.852,56.44,72.576,49.163,70.169,72.547,70.372282218565,76.8365853658537,69.237,54.334,70.1080487804878,76.519512195122,68.7765853658537,79.256,76.1707317073171,67.175,,66.761,55.43,66.784,72.925,,72.309,46.658,77.3414634146342,58.78,73.845,61.447,,47.47,60.493,70.3229268292683,45.677,71.972,76.2401048507992,57.179,71.9975609756098,47.307,45.88,67.798,77.4356097560976,78.1504878048781,59.383,,76.7878048780488,70.25,61.773,74.3,69.378,68.431,,58.344,72.2463414634146,74.3614634146342,65.495,75.2609756097561,69.69,70.041,70.815,76.909,69.1048780487805,65.8541463414634,35.38,61.060992382218,71.445,57.032,57.342,76.5951219512195,65.903,37.194,67.651,,48.067,,47.395,50.0361024446181,59.172,67.753,72.6536585365854,74.4585365853658,78.9590243902439,55.606,,71.5609756097561,72.205,,47.498,54.36,70.215,59.003,62.953,54.737,69.41,68.713,71.921,67.57,,49.329,43.899,67.0224390243902,73.854,76.0268292682927,66.494,70.736,71.451,,75.7590243902439,72.168,66.414,67.491,68.7,59.096,60.595,43.735,49.009
1997,73.671,54.424,45.519,72.838,,73.657,73.029,69.912,,73.222,78.480487804878,77.319512195122,65.899,47.226,77.3707317073171,55.133,49.713,63.553,70.3512195121951,73.826,71.698,72.976,68.4609756097561,68.858,,60.566,69.061,76.41,71.994,58.236,52.749,45.353,78.4317073170732,79.079512195122,78.028,75.53,70.428,50.657,51.009,49.066,52.016,71.887,59.16,67.026,76.948,75.964,,,77.598,73.8248780487805,77.0731707317073,57.022,75.9512195121951,75.9451219512195,68.677,69.323,70.3257514970399,71.716,67.68,53.548,78.6041463414634,69.809756097561,50.32,76.2455191954174,76.8785365853659,65.246,78.3048780487805,77.8243902439025,64.202,59.479,77.2109756097561,69.613,57.187,,51.616,54.715,49.301,52.112,78.1365853658537,71.964,65.7980487804878,66.257,73.93,64.468,80.1268292682927,69.676,72.4951219512195,56.393,70.7024390243902,64.954,,61.233,75.9853658536586,69.139,68.936,78.8853658536585,78,78.8243902439024,74.172,71.219,80.4241463414634,64.4634146341464,52.014,66.8926829268293,56.212,62.188,70.0363414634146,74.6024390243902,72.931,57.04,73.046,49.963,70.352,72.759,70.7066480161463,76.0463414634146,69.419,52.728,70.9090243902439,76.880487804878,69.3492682926829,79.573,76.3707317073171,67.508,,66.722,56.239,67.644,73.268,,72.55,46.823,77.7390243902439,59.101,73.607,61.73,,47.826,60.545,70.4048780487805,45.479,72.11,76.6271935103358,55.806,71.7390243902439,47.97,45.923,68.234,77.7943902439024,78.1426829268293,60.144,,77.3341463414634,70.726,62.039,74.5,69.834,68.574,,58.594,72.6463414634146,74.6640487804878,64.772,75.4121951219512,69.88,70.309,71.202,77.052,69.0048780487805,66.6987804878049,39.838,61.5217647312146,71.766,57.374,57.323,76.8975609756098,66.278,37.496,67.978,,48.967,72.0390243902439,47.884,50.0541804613206,59.631,67.762,72.7048780487805,74.7073170731707,79.1975609756098,53.595,,71.2121951219512,72.439,,47.559,54.001,70.267,59.65,63.084,55.907,69.471,68.85,72.282,68.189,,49.503,44.19,67.5763414634146,74.086,76.4292682926829,66.626,70.731,71.596,,76.0025365853659,72.399,66.66,67.764,68.8512195121951,59.415,59.489,43.461,47.661
1998,73.7,54.906,45.763,73.208,,73.883,73.213,70.434,,73.465,78.6317073170732,77.6707317073171,66.207,47.708,77.4731707317073,55.139,49.914,64.25,71.0609756097561,74.033,71.786,73.569,68.4073170731707,68.734,,61.204,69.419,76.68,72.265,59.089,51.947,44.857,78.6341463414634,79.3243902439025,78.406,75.813,70.737,50.242,50.885,49.233,51.899,72.264,59.294,67.512,77.124,76.23,,,77.738,74.5146341463415,77.4756097560976,56.998,,76.1390243902439,68.925,69.745,70.584851818643,72.075,68.051,54.137,78.6658536585366,69.3585365853658,50.835,76.5145171606408,77.0907317073171,65.36,78.6048780487805,78.0268292682927,64.298,59.066,77.190243902439,69.654,57.045,,51.456,55.133,49.642,52.538,77.8390243902439,72.226,66.1570731707317,66.817,74.283,64.705,80.1317073170732,70.041,72.3170731707317,56.648,70.5578048780488,65.244,,61.669,76.1804878048781,69.471,69.06,79.6024390243902,78.1487804878049,78.9756097560976,74.164,71.386,80.5014634146342,64.5609756097561,51.448,67.0512195121951,56.862,62.509,,75.0048780487805,73.004,57.637,73.528,50.657,70.522,72.958,71.0367825337926,77.7463414634146,69.845,51.034,71.219512195122,77.0170731707317,69.0121951219512,79.872,76.5707317073171,67.86,,66.752,57.028,68.501,73.625,,72.795,47.103,77.5878048780488,59.422,73.416,62.063,,48.194,60.593,70.6073170731707,45.285,72.257,76.7828622234177,54.462,74.3756097560976,48.627,45.994,68.667,77.8829268292683,78.3292682926829,60.884,,78.0853658536585,71.197,62.303,74.694,70.274,68.675,,58.828,72.9975609756098,75.0072926829268,64.493,75.7121951219512,70.087,70.56,71.58,77.19,69.8073170731708,67.029756097561,43.686,61.9697088944081,72.06,57.73,57.376,77.3,66.665,37.98,68.284,,49.754,,48.333,50.1184172326254,60.159,67.768,72.5512195121951,74.8073170731708,79.3390243902439,51.498,,71.7463414634146,72.664,,47.61,53.722,70.348,60.379,63.237,57.011,69.535,69.011,72.608,68.807,,49.809,44.685,68.3748780487805,74.309,76.5804878048781,66.782,70.738,71.756,,76.2369756097561,72.617,66.899,68.067,68.9512195121951,59.782,58.315,43.413,46.466
1999,73.738,55.376,46.093,73.587,,74.106,73.396,70.944,,73.705,78.9317073170732,77.8756097560976,66.491,48.339,77.619512195122,55.218,50.168,64.881,71.4121951219512,74.239,71.858,74.05,67.9073170731707,68.734,,61.835,69.769,76.933,72.538,59.974,51.214,44.461,78.8853658536585,79.580487804878,78.742,76.092,71.063,49.891,50.878,49.557,51.925,72.619,59.388,68.041,77.293,76.475,,,77.875,74.6682926829268,77.7268292682927,56.992,,76.3414634146342,69.175,70.183,70.8551711975264,72.425,68.357,54.707,78.7170731707317,70.0634146341463,51.366,76.7485819817053,77.2912195121951,65.512,78.7560975609756,78.2804878048781,64.413,58.646,77.390243902439,69.756,56.972,,51.295,55.547,49.999,52.93,77.9878048780488,72.455,66.4034146341464,67.351,74.646,64.964,80.3829268292683,70.378,72.6419512195122,56.891,70.6770731707317,65.513,,62.093,76.0829268292683,69.813,69.108,79.3512195121951,78.6585365853659,79.4243902439024,74.152,71.556,80.5707317073171,65.519512195122,51.059,68.6560975609756,57.604,62.829,,75.409756097561,73.074,58.225,74.017,51.234,70.684,73.144,71.3626534102124,79.109756097561,70.503,49.328,71.5707317073171,77.7707317073171,69.7429268292683,80.15,76.7707317073171,68.245,,66.852,57.782,69.348,73.988,67.5048780487805,73.038,47.515,77.5,59.744,73.287,62.446,,48.572,60.643,70.9609756097561,45.136,72.418,76.8091316391787,53.231,73.8756097560976,49.279,46.103,69.1,77.8365853658537,78.2829268292683,61.6,,77.890243902439,71.664,62.564,74.881,70.7,68.744,,59.049,73.0439024390244,75.375487804878,64.684,75.9634146341464,70.31,70.797,71.946,77.327,70.5121951219512,65.9821951219512,46.639,62.4043113203734,72.327,58.096,57.523,77.5512195121951,67.057,38.634,68.581,,50.392,,48.754,50.2447707442066,60.742,67.781,72.9024390243902,75.009756097561,79.4414634146342,49.424,,72.6682926829268,72.882,,47.657,53.547,70.463,61.161,63.413,58.037,69.601,69.199,72.904,69.417,,50.248,45.373,67.9809756097561,74.523,76.5829268292683,66.959,70.762,71.93,,76.4618536585366,72.824,67.134,68.399,66.9512195121951,60.204,57.144,43.594,45.461
2000,73.787,55.841,46.522,73.955,,74.327,73.576,71.409,,73.94,79.2341463414634,78.1268292682927,66.763,49.091,77.7219512195122,55.391,50.489,65.447,71.6634146341464,74.44,71.914,74.403,68.9121951219512,68.847,77.8853658536585,62.452,70.116,77.162,72.809,60.884,50.629,44.19,79.1365853658537,79.6804878048781,79.037,76.366,71.397,49.635,50.993,50.041,52.123,72.945,59.46,68.583,77.452,76.699,,,78.009,74.9682926829268,77.9268292682927,57.022,,76.5926829268293,69.429,70.64,71.1719189098708,72.761,68.602,55.273,78.9658536585366,70.4170731707317,51.941,77.0784478034954,77.4658536585366,65.687,79.0560975609756,78.4341463414634,64.55,58.264,77.7414634146342,69.902,57.002,,51.203,55.956,50.368,53.279,77.8878048780488,72.648,66.9634146341464,67.849,75.011,65.242,80.8780487804878,70.689,72.8078048780488,57.131,71.2463414634146,65.772,,62.505,76.5365853658537,70.176,69.082,79.6536585365854,78.9536585365854,79.7780487804878,74.142,71.73,81.0760975609756,65.5170731707317,50.921,68.5585365853659,58.432,63.144,,75.909756097561,73.142,58.803,74.507,51.734,70.852,73.319,71.6873950721169,76.8268292682927,71.333,47.691,72.019512195122,77.8731707317073,70.3146341463415,80.407,76.9707317073171,68.684,,67.006,58.485,70.173,74.34,65.2390243902439,73.267,48.069,78.3487804878049,60.063,73.228,62.869,,48.946,60.706,71.6634146341464,45.09,72.594,76.8819963377772,52.192,75.1634146341464,49.928,46.267,69.527,77.9878048780488,78.6341463414634,62.288,,78.6365853658537,72.126,62.82,75.06,71.111,68.793,70.4936585365854,59.265,73.7487804878049,76.6892682926829,65.268,76.3146341463415,70.546,71.022,72.303,77.467,71.1634146341464,65.4836585365854,48.649,62.8239827828773,72.561,58.472,57.787,77.9512195121951,67.442,39.441,68.875,,50.869,71.5829268292683,49.166,50.4502140085527,61.365,67.822,73.0512195121951,75.4121951219512,79.6439024390244,47.49,,72.7780487804878,73.11,,47.713,53.491,70.623,61.974,63.613,59.002,69.667,69.413,73.172,70.005,,50.801,46.229,67.6756097560976,74.731,76.6365853658537,67.156,70.809,72.112,,76.619512195122,73.025,67.363,68.748,67.9512195121951,60.683,56.048,44,44.649
2001,73.853,56.308,47.059,74.288,,74.544,73.755,71.8,,74.171,79.6341463414634,78.5756097560976,67.054,49.93,77.9731707317073,55.668,50.893,65.956,71.7682926829268,74.635,71.954,74.637,68.5073170731707,69.04,77.8853658536585,63.054,70.462,77.362,73.076,61.808,50.281,44.061,79.3390243902439,80.1804878048781,79.3,76.634,71.732,49.495,51.222,50.667,52.517,73.241,59.529,69.099,77.601,76.905,,,78.139,75.1731707317073,78.3292682926829,57.1,,76.7926829268293,69.69,71.116,71.4817172110982,73.078,68.796,55.864,79.3682926829268,70.2585365853659,52.595,77.4254833726522,77.9658536585366,65.863,79.1585365853659,78.6365853658537,64.71,57.968,77.9926829268293,70.065,57.158,,51.255,56.359,50.744,53.581,78.3878048780488,72.805,67.6078048780488,68.304,75.373,65.532,81.4243902439024,70.976,74.5129268292683,57.382,72.2487804878049,66.037,,62.907,77.1341463414634,70.553,68.983,80.690243902439,79.4073170731707,80.1268292682927,74.139,71.907,81.4170731707317,65.7682926829268,51.101,68.7073170731707,59.335,63.446,,76.4121951219512,73.21,59.372,74.999,52.236,71.038,73.486,71.9931457265368,79.2756097560976,72.233,46.197,71.6585365853658,77.8243902439025,70.7609756097561,80.645,77.1707317073171,69.193,,67.185,59.129,70.964,74.658,,73.47,48.758,78.8439024390244,60.377,73.233,63.319,,49.295,60.788,71.7658536585366,45.204,72.782,77.0824100401778,51.399,74.8317073170732,50.584,46.51,69.934,78.190243902439,78.7853658536585,62.945,,78.6926829268293,72.58,63.066,75.233,71.505,68.835,,59.487,74.2,77.0668292682927,66.087,76.8146341463415,70.786,71.239,72.658,77.612,71.1609756097561,65.3834146341464,49.936,63.2289921393114,72.759,58.859,58.177,78.2512195121951,67.816,40.369,69.162,,51.213,72.2341463414634,49.592,50.7500236386157,62.017,67.913,73.4024390243903,75.7585365853659,79.7951219512195,45.799,,73.2536585365854,73.371,,47.789,53.554,70.832,62.807,63.842,59.945,69.725,69.65,73.415,70.56,,51.444,47.22,67.8370731707317,74.939,76.8365853658537,67.374,70.882,72.294,,77.6731707317073,73.228,67.583,69.103,67.9975609756098,61.216,55.089,44.615,44.01
2002,73.937,56.784,47.702,74.579,,74.758,73.932,72.112,,74.395,79.9365853658537,78.6780487804878,67.391,50.81,78.0756097560976,56.025,51.384,66.43,71.8658536585366,74.822,71.977,74.803,68.0560975609756,69.272,78.0878048780488,63.64,70.813,77.534,73.332,62.728,50.232,44.063,79.490243902439,80.3853658536585,79.548,76.894,72.061,49.475,51.536,51.385,53.091,73.517,59.617,69.557,77.74,77.105,,,78.264,75.2219512195122,78.2292682926829,57.235,76.5975609756098,76.8951219512195,69.957,71.605,71.7747648272854,73.371,68.961,56.5,79.5682926829268,70.9048780487805,53.349,77.5327215385665,78.119512195122,66.022,79.2609756097561,78.7878048780488,64.888,57.791,78.1439024390244,70.22,57.425,,51.484,56.761,51.123,53.84,78.6414634146342,72.929,68.1626829268293,68.717,75.726,65.828,81.4268292682927,71.249,74.7173170731708,57.655,72.3487804878049,66.321,77.9658536585366,63.304,77.6341463414634,70.921,68.827,80.5024390243903,79.4512195121951,80.229268292683,74.14,72.083,81.5634146341463,65.9682926829268,51.606,68.1560975609756,60.283,63.731,71.3365853658537,76.7658536585366,73.28,59.937,75.488,52.826,71.244,73.648,72.2876652802514,79.6365853658537,73.085,44.898,71.7609756097561,77.9658536585366,70.9609756097561,80.87,77.3707317073171,69.769,,67.362,59.717,71.708,74.922,,73.642,49.54,78.7390243902439,60.685,73.285,63.777,,49.61,60.892,71.9658536585366,45.517,72.976,77.1878181356609,50.862,75.1024390243902,51.256,46.835,70.308,78.2926829268293,78.9878048780488,63.57,,78.8463414634146,73.022,63.3,75.401,71.882,68.88,,59.722,74.4975609756098,77.760487804878,66.925,77.0658536585366,71.023,71.447,73.017,77.762,71.009756097561,65.1287804878049,50.987,63.6237711459579,72.92,59.258,58.675,78.5512195121951,68.175,41.376,69.432,,51.492,72.2853658536586,50.05,51.1481644169898,62.687,68.064,73.6048780487805,76.0073170731707,79.8463414634146,44.41,,71.0878048780488,73.663,,47.9,53.71,71.089,63.653,64.101,60.901,69.771,69.903,73.638,71.078,,52.142,48.299,68.2756097560976,75.152,76.9365853658537,67.613,70.977,72.466,,77.6219512195122,73.438,67.793,69.451,67.9439024390244,61.781,54.31,45.4,43.523
2003,74.038,57.271,48.44,74.828,,74.968,74.107,72.348,,74.613,80.2390243902439,78.6317073170732,67.791,51.69,78.1292682926829,56.436,51.956,66.886,72.0658536585366,74.999,71.986,74.941,68.5536585365854,69.511,78.3341463414634,64.21,71.17,77.682,73.575,63.624,50.518,44.182,79.7414634146342,80.5365853658537,79.795,77.146,72.381,49.572,51.908,52.144,53.817,73.777,59.738,69.932,77.871,77.303,,,78.385,75.1707317073171,78.3804878048781,57.427,,77.1439024390244,70.227,72.101,72.0675284177773,73.641,69.116,57.191,79.619512195122,71.3170731707317,54.211,77.5906619819933,78.3682926829268,66.152,79.1146341463415,78.990243902439,65.08,57.759,78.4463414634146,70.349,57.785,,51.901,57.159,51.501,54.064,78.8414634146342,73.023,68.4353658536586,69.092,76.065,66.122,81.3780487804878,71.511,74.6139024390244,57.959,72.3,66.631,,63.699,78.1390243902439,71.265,68.636,80.9634146341464,79.6487804878049,79.9829268292683,74.142,72.256,81.76,65.8658536585366,52.41,68.2560975609756,61.241,63.995,,77.2146341463415,73.355,60.502,75.969,53.554,71.466,73.808,72.5622834164559,79.9609756097561,73.799,43.845,72.0609756097561,77.7268292682927,71.2658536585366,81.089,77.5707317073171,70.399,,67.521,60.256,72.399,75.118,,73.781,50.373,78.5463414634146,60.989,73.37,64.23,,49.889,61.018,72.1213008130081,46.052,73.17,77.3028107705754,50.589,75.2707317073171,51.95,47.242,70.64,78.4926829268293,79.390243902439,64.165,,79.1463414634146,73.447,63.522,75.565,72.24,68.937,,59.974,74.5975609756098,78.0712195121951,67.615,77.219512195122,71.249,71.648,73.382,77.919,71.309756097561,65.0478048780488,52.178,64.0113964842553,73.051,59.67,59.259,79.0390243902439,68.518,42.419,69.68,,51.762,72.4365853658537,50.55,51.6421312393619,63.359,68.28,73.6048780487805,76.8585365853658,80.0951219512195,43.372,,71.0292682926829,73.967,,48.057,53.938,71.389,64.496,64.386,61.888,69.803,70.164,73.842,71.559,,52.866,49.421,68.2107317073171,75.373,77.0365853658537,67.868,71.087,72.618,,77.5731707317073,73.654,67.99,69.781,68.1951219512195,62.358,53.749,46.322,43.195
